img_id,pais,clase_pred,tipo_via,barrio,confianza,area_rel,aspecto,cy_rel,cx_rel,n_det_imagen,lat,lon,prioridad
demo_924,demo,D00,local,Sajonia,0.26132,0.03518,0.48625,0.86483,0.22429,4,-25.29347,-57.64916,media
demo_925,demo,D10,local,Recoleta,0.24265,0.05411,3.83842,0.79999,0.45611,4,-25.29065,-57.61311,media
demo_926,demo,D00,colectora,Trinidad,0.15695,0.00844,0.41504,0.80722,0.25918,4,-25.25759,-57.59684,baja
demo_927,demo,D00,local,Trinidad,0.3271,0.55353,0.59797,0.51591,0.64132,5,-25.25895,-57.59651,media
demo_928,demo,D00,colectora,Centro,0.31625,0.44322,0.47684,0.51523,0.7356,5,-25.28528,-57.63293,media
demo_929,demo,D10,local,Sajonia,0.16051,0.28078,2.80243,0.26225,0.44352,5,-25.29048,-57.6493,media
demo_930,demo,D10,local,San Vicente,0.12937,0.23546,2.42938,0.30303,0.37849,5,-25.30807,-57.60697,media
demo_931,demo,D00,arterial,Villa Morra,0.12522,0.32083,0.83352,0.68846,0.42805,5,-25.29125,-57.57356,alta
demo_932,demo,D00,local,Las Mercedes,0.43806,0.00863,1.20028,0.72422,0.86145,7,-25.29553,-57.625,baja
demo_933,demo,D40,colectora,Barrio Obrero,0.35498,0.00671,3.14253,0.97671,0.60141,7,-25.31413,-57.62715,media
demo_934,demo,D20,local,Carmelitas,0.19061,0.07858,2.44713,0.70752,0.45705,7,-25.28315,-57.57221,media
demo_935,demo,D40,arterial,Carmelitas,0.19009,0.00398,2.02624,0.97757,0.57592,7,-25.28381,-57.56994,alta
demo_936,demo,D40,colectora,Sajonia,0.15153,0.00567,2.18507,0.84528,0.10041,7,-25.29757,-57.64523,media
demo_937,demo,D40,arterial,San Vicente,0.11459,0.00384,3.75707,0.98401,0.76822,7,-25.30899,-57.60731,alta
demo_938,demo,D10,colectora,Mburucuyá,0.10253,0.00448,2.94366,0.7657,0.9426,7,-25.2763,-57.58143,baja
demo_939,demo,D00,arterial,Mburucuyá,0.16183,0.4195,0.42226,0.49836,0.34441,1,-25.2806,-57.5818,alta
demo_940,demo,D00,arterial,Recoleta,0.1111,0.00696,0.30665,0.73886,0.45469,1,-25.29056,-57.6095,baja
demo_941,demo,D00,arterial,Barrio Obrero,0.33708,0.06463,0.94176,0.83761,0.87665,1,-25.31644,-57.62413,media
demo_942,demo,D20,arterial,Villa Morra,0.29737,0.05156,1.24985,0.89845,0.47597,1,-25.29183,-57.56934,alta
demo_943,demo,D00,local,Centro,0.13731,0.0048,1.60863,0.82958,0.50128,1,-25.28518,-57.63616,baja
demo_944,demo,D00,local,Sajonia,0.34896,0.27797,2.50076,0.52267,0.41769,2,-25.29291,-57.64862,media
demo_945,demo,D00,colectora,Carmelitas,0.34368,0.26904,3.23853,0.45646,0.46672,2,-25.28048,-57.57561,media
demo_946,demo,D20,arterial,Centro,0.76175,0.30736,1.10465,0.51037,0.30735,2,-25.28372,-57.63302,alta
demo_947,demo,D00,arterial,Villa Morra,0.73474,0.08935,1.64756,0.12033,0.80816,2,-25.29242,-57.57962,alta
demo_948,demo,D40,colectora,Carmelitas,0.43605,0.00197,1.33628,0.75001,0.55398,11,-25.28575,-57.57042,media
demo_949,demo,D40,colectora,Carmelitas,0.37718,0.00866,2.49039,0.66472,0.28065,11,-25.28535,-57.576,media
demo_950,demo,D40,colectora,Mburucuyá,0.35154,0.01129,2.51658,0.65786,0.29235,11,-25.28129,-57.58047,media
demo_951,demo,D40,local,Mburucuyá,0.29297,0.00719,2.06441,0.65568,0.31072,11,-25.28345,-57.5764,media
demo_952,demo,D40,arterial,Villa Morra,0.1843,0.0014,1.83498,0.64418,0.54808,11,-25.30042,-57.5761,alta
demo_953,demo,D20,arterial,Villa Morra,0.16812,0.03031,0.80755,0.75963,0.56218,11,-25.29035,-57.57583,alta
demo_954,demo,D40,local,Las Mercedes,0.15547,0.00152,1.96647,0.57651,0.56777,11,-25.28998,-57.62688,media
demo_955,demo,D20,arterial,Barrio Obrero,0.13422,0.02508,0.50065,0.74355,0.57431,11,-25.31527,-57.62577,alta
demo_956,demo,D40,colectora,Sajonia,0.13376,0.00276,2.88354,0.67233,0.49997,11,-25.29232,-57.64593,media
demo_957,demo,D40,arterial,Carmelitas,0.1247,0.01228,0.96407,0.88629,0.06592,11,-25.28435,-57.57369,alta
demo_958,demo,D00,local,Trinidad,0.11317,0.01649,0.3309,0.74082,0.57779,11,-25.25902,-57.59664,baja
demo_959,demo,D00,arterial,Mburucuyá,0.47657,0.00923,0.2419,0.76694,0.39983,1,-25.28047,-57.57726,media
demo_960,demo,D40,local,Trinidad,0.36425,0.00123,1.4921,0.93726,0.20421,8,-25.25611,-57.59551,media
demo_961,demo,D10,colectora,Recoleta,0.30881,0.00357,5.62192,0.69332,0.58613,8,-25.2932,-57.6047,baja
demo_962,demo,D40,local,Las Mercedes,0.30333,0.00506,1.36329,0.89814,0.94548,8,-25.297,-57.62091,media
demo_963,demo,D40,arterial,Trinidad,0.20414,0.00116,0.99137,0.80054,0.39602,8,-25.25913,-57.59806,alta
demo_964,demo,D40,arterial,Trinidad,0.12616,0.00173,0.8979,0.80265,0.39495,8,-25.25221,-57.59485,alta
demo_965,demo,D40,colectora,San Vicente,0.12319,0.00486,1.09999,0.78959,0.41051,8,-25.30928,-57.60157,media
demo_966,demo,D20,arterial,Las Mercedes,0.12195,0.05639,0.93747,0.82174,0.12045,8,-25.29214,-57.62688,alta
demo_967,demo,D00,colectora,Villa Morra,0.12166,0.01779,0.61124,0.83428,0.38817,8,-25.29447,-57.57851,baja
demo_968,demo,D00,arterial,Mburucuyá,0.22059,0.00519,0.87139,0.73468,0.34914,2,-25.27995,-57.57884,media
demo_969,demo,D00,colectora,Trinidad,0.15876,0.0085,0.92929,0.7243,0.36065,2,-25.25683,-57.59753,baja
demo_970,demo,D00,local,Mburucuyá,0.43747,0.095,0.12076,0.55514,0.19422,1,-25.28141,-57.58192,media
demo_971,demo,D20,colectora,Recoleta,0.51942,0.16655,4.31831,0.90181,0.5747,2,-25.29145,-57.61071,alta
demo_972,demo,D10,local,Mburucuyá,0.11481,0.00718,4.41214,0.96192,0.17469,2,-25.28235,-57.58296,baja
demo_973,demo,D00,local,Las Mercedes,0.43563,0.00494,0.51594,0.59708,0.2897,7,-25.29318,-57.61806,baja
demo_974,demo,D10,colectora,Trinidad,0.42102,0.00882,5.49518,0.82367,0.88935,7,-25.25941,-57.59607,baja
demo_975,demo,D20,local,San Vicente,0.36494,0.05543,0.59429,0.84601,0.09087,7,-25.31322,-57.60801,media
demo_976,demo,D20,arterial,Mburucuyá,0.14618,0.05432,0.39166,0.81108,0.07315,7,-25.28203,-57.57617,alta
demo_977,demo,D00,local,San Vicente,0.12214,0.0069,0.565,0.58905,0.29389,7,-25.30697,-57.60469,baja
demo_978,demo,D00,arterial,Las Mercedes,0.11113,0.03379,0.60695,0.88202,0.07161,7,-25.29298,-57.62252,media
demo_979,demo,D00,colectora,Las Mercedes,0.10287,0.00548,0.69559,0.62381,0.51924,7,-25.30043,-57.62427,baja
demo_980,demo,D00,arterial,Sajonia,0.22881,0.00679,0.34038,0.92221,0.5071,2,-25.29294,-57.65322,media
demo_981,demo,D00,local,Carmelitas,0.1954,0.01011,0.39281,0.91383,0.50869,2,-25.28646,-57.57561,baja
demo_982,demo,D00,local,Mburucuyá,0.32587,0.01835,0.36803,0.77172,0.76796,3,-25.27974,-57.57743,baja
demo_983,demo,D20,local,Las Mercedes,0.32212,0.03566,0.48792,0.82685,0.52143,3,-25.28908,-57.62582,media
demo_984,demo,D00,colectora,Las Mercedes,0.23501,0.02695,0.32447,0.79856,0.77217,3,-25.29472,-57.62376,media
demo_985,demo,D20,local,Centro,0.57976,0.12585,1.00732,0.82327,0.77946,1,-25.28128,-57.63761,alta
demo_986,demo,D40,local,Mburucuyá,0.29794,0.02095,2.32282,0.70375,0.49246,2,-25.27805,-57.58227,alta
demo_987,demo,D20,colectora,Las Mercedes,0.222,0.19991,1.9234,0.83583,0.32144,2,-25.29589,-57.62467,alta
demo_988,demo,D10,arterial,Sajonia,0.51209,0.2281,4.38395,0.85688,0.5,6,-25.29089,-57.64585,alta
demo_989,demo,D00,local,Barrio Obrero,0.33755,0.05604,0.14111,0.33523,0.20658,6,-25.31616,-57.62634,media
demo_990,demo,D00,local,Carmelitas,0.26026,0.05838,0.225,0.26156,0.22188,6,-25.28115,-57.57006,media
demo_991,demo,D00,arterial,Trinidad,0.19905,0.08186,0.10285,0.46452,0.20381,6,-25.25921,-57.59045,alta
demo_992,demo,D10,colectora,Las Mercedes,0.15798,0.154,6.40255,0.88194,0.50186,6,-25.29084,-57.62644,media
demo_993,demo,D00,local,Villa Morra,0.12607,0.09361,0.28407,0.29202,0.24645,6,-25.29493,-57.57739,media
demo_994,demo,D00,local,Recoleta,0.47829,0.03426,0.32617,0.76041,0.43412,5,-25.28516,-57.60693,media
demo_995,demo,D10,local,Recoleta,0.20591,0.00715,5.9985,0.64427,0.51614,5,-25.29103,-57.61056,baja
demo_996,demo,D00,local,Sajonia,0.17286,0.00842,0.49079,0.93436,0.33816,5,-25.29133,-57.64613,baja
demo_997,demo,D00,arterial,Las Mercedes,0.15581,0.01322,0.72406,0.93214,0.33331,5,-25.29671,-57.62265,media
demo_998,demo,D00,colectora,Recoleta,0.1017,0.10308,0.63087,0.79789,0.37516,5,-25.29022,-57.61217,media
demo_999,demo,D20,local,Recoleta,0.79135,0.13719,1.13664,0.82618,0.80256,1,-25.28685,-57.60839,alta
demo_1000,demo,D20,arterial,Trinidad,0.40631,0.12338,0.97822,0.7077,0.17725,2,-25.2558,-57.59253,alta
demo_1001,demo,D20,arterial,Mburucuyá,0.14624,0.05496,1.17426,0.6475,0.22318,2,-25.28475,-57.58009,alta
demo_1002,demo,D20,arterial,Mburucuyá,0.75882,0.15981,1.62018,0.84297,0.74558,5,-25.28005,-57.58318,alta
demo_1003,demo,D40,local,Centro,0.34796,0.01018,2.63962,0.85375,0.8317,5,-25.28049,-57.63395,media
demo_1004,demo,D00,arterial,Sajonia,0.2302,0.01666,1.47967,0.68211,0.80711,5,-25.29394,-57.64523,media
demo_1005,demo,D40,local,Mburucuyá,0.22008,0.01069,1.00269,0.91021,0.58877,5,-25.28357,-57.58074,media
demo_1006,demo,D40,local,Barrio Obrero,0.12328,0.00484,1.26324,0.89316,0.58886,5,-25.31233,-57.62643,media
demo_1007,demo,D10,arterial,Mburucuyá,0.51636,0.26384,3.79023,0.62937,0.5,1,-25.27995,-57.57746,alta
demo_1008,demo,D20,local,Sajonia,0.82007,0.02338,1.81419,0.33344,0.80762,8,-25.29488,-57.64683,media
demo_1009,demo,D20,colectora,Recoleta,0.65799,0.03939,1.02338,0.55839,0.89913,8,-25.29721,-57.60402,media
demo_1010,demo,D40,arterial,Las Mercedes,0.60911,0.00121,0.80887,0.54533,0.77659,8,-25.29645,-57.62508,alta
demo_1011,demo,D00,local,Las Mercedes,0.30577,0.01767,0.40384,0.8954,0.65157,8,-25.29623,-57.62503,baja
demo_1012,demo,D00,arterial,San Vicente,0.19349,0.01544,0.3702,0.89751,0.63657,8,-25.31497,-57.60405,media
demo_1013,demo,D00,local,Villa Morra,0.17856,0.02624,0.6076,0.89588,0.66899,8,-25.29388,-57.57416,media
demo_1014,demo,D40,colectora,Barrio Obrero,0.12558,0.00272,1.08677,0.54673,0.76129,8,-25.3159,-57.62447,media
demo_1015,demo,D40,local,Sajonia,0.10785,0.002,0.91032,0.54556,0.76989,8,-25.30031,-57.64842,media
demo_1016,demo,D00,local,San Vicente,0.83447,0.03617,0.33659,0.83436,0.34218,8,-25.31988,-57.60296,media
demo_1017,demo,D00,arterial,Carmelitas,0.5996,0.01479,0.60173,0.78136,0.26872,8,-25.28582,-57.57172,media
demo_1018,demo,D00,arterial,Mburucuyá,0.51446,0.00924,0.12996,0.86671,0.44533,8,-25.27745,-57.5774,media
demo_1019,demo,D00,local,Las Mercedes,0.26441,0.00293,0.24254,0.94389,0.43963,8,-25.29873,-57.62456,baja
demo_1020,demo,D00,colectora,Carmelitas,0.2365,0.02087,0.61244,0.76396,0.27624,8,-25.28424,-57.57243,media
demo_1021,demo,D00,arterial,Sajonia,0.16287,0.00464,0.21605,0.92673,0.44101,8,-25.2936,-57.64433,baja
demo_1022,demo,D00,arterial,Las Mercedes,0.1303,0.00207,0.21031,0.95035,0.44172,8,-25.29707,-57.62016,baja
demo_1023,demo,D00,local,San Vicente,0.10544,0.00127,0.59953,0.68291,0.34772,8,-25.3091,-57.60772,baja
demo_1024,demo,D00,colectora,Recoleta,0.57483,0.14299,0.14474,0.50303,0.46616,3,-25.2871,-57.61134,media
demo_1025,demo,D00,arterial,Sajonia,0.54771,0.09,0.0903,0.50081,0.44518,3,-25.2908,-57.65278,alta
demo_1026,demo,D00,colectora,Villa Morra,0.38564,0.05685,0.12453,0.66218,0.44059,3,-25.30012,-57.57766,media
demo_1027,demo,D00,local,San Vicente,0.46215,0.01015,0.22521,0.66023,0.51447,4,-25.3133,-57.60351,baja
demo_1028,demo,D00,local,Villa Morra,0.40683,0.03125,0.50071,0.6371,0.63317,4,-25.29341,-57.58208,media
demo_1029,demo,D00,local,Sajonia,0.21741,0.0534,0.96271,0.62204,0.71583,4,-25.29709,-57.64969,media
demo_1030,demo,D20,arterial,Villa Morra,0.13791,0.06694,1.89796,0.63638,0.82138,4,-25.29711,-57.58018,alta
demo_1031,demo,D10,colectora,Las Mercedes,0.35884,0.16823,5.91476,0.17534,0.4995,4,-25.29548,-57.62182,media
demo_1032,demo,D10,local,Villa Morra,0.2678,0.2445,4.08885,0.14624,0.49993,4,-25.29228,-57.58043,media
demo_1033,demo,D10,arterial,Las Mercedes,0.18926,0.27035,3.69176,0.23254,0.49952,4,-25.29438,-57.62331,alta
demo_1034,demo,D10,colectora,Carmelitas,0.11459,0.12038,3.94583,0.1791,0.3455,4,-25.28782,-57.57585,media
demo_1035,demo,D00,arterial,Las Mercedes,0.79802,0.02589,0.73953,0.61871,0.11725,1,-25.29123,-57.61896,media
demo_1036,demo,D10,colectora,Las Mercedes,0.61703,0.01437,1.86454,0.7518,0.40392,3,-25.29394,-57.62312,baja
demo_1037,demo,D00,local,Mburucuyá,0.2716,0.02579,0.8741,0.77779,0.07532,3,-25.27795,-57.58303,media
demo_1038,demo,D00,local,Centro,0.10408,0.01281,0.91003,0.74492,0.09862,3,-25.2878,-57.63729,baja
demo_1039,demo,D20,local,Villa Morra,0.34577,0.19891,1.39984,0.81099,0.66531,3,-25.28671,-57.57484,alta
demo_1040,demo,D20,colectora,Mburucuyá,0.1453,0.04198,1.14889,0.6947,0.50034,3,-25.27706,-57.57492,media
demo_1041,demo,D20,local,Carmelitas,0.10271,0.02464,1.07261,0.71265,0.48895,3,-25.28351,-57.56849,media
demo_1042,demo,D00,local,San Vicente,0.85664,0.0704,0.98288,0.81502,0.14383,5,-25.31417,-57.60673,media
demo_1043,demo,D00,colectora,Villa Morra,0.80183,0.00892,0.63341,0.8153,0.31722,5,-25.2921,-57.57582,baja
demo_1044,demo,D00,colectora,San Vicente,0.74427,0.0087,0.34575,0.77046,0.53735,5,-25.31041,-57.60208,baja
demo_1045,demo,D00,colectora,Carmelitas,0.5513,0.00389,0.64476,0.66687,0.3748,5,-25.28441,-57.57252,baja
demo_1046,demo,D00,colectora,Mburucuyá,0.2572,0.00271,0.57078,0.66389,0.38006,5,-25.28428,-57.5741,baja
demo_1047,demo,D10,local,Recoleta,0.11084,0.04536,5.13958,0.60198,0.75857,1,-25.29078,-57.60316,media
demo_1048,demo,D20,local,Sajonia,0.51752,0.056,1.70624,0.83099,0.74648,2,-25.29275,-57.64858,media
demo_1049,demo,D20,local,Las Mercedes,0.12503,0.03443,1.96762,0.81598,0.74623,2,-25.29224,-57.62077,media
demo_1050,demo,D00,local,Trinidad,0.31076,0.05212,0.46282,0.71888,0.42454,2,-25.25587,-57.59643,media
demo_1051,demo,D00,colectora,Carmelitas,0.27577,0.0354,0.48381,0.7543,0.43906,2,-25.27917,-57.56929,media
demo_1052,demo,D20,local,Sajonia,0.60968,0.14811,1.29706,0.83104,0.58222,1,-25.28966,-57.64554,alta
demo_1053,demo,D20,local,Villa Morra,0.33195,0.01243,0.60938,0.86194,0.54507,1,-25.29421,-57.57793,media
demo_1054,demo,D00,local,Barrio Obrero,0.21169,0.02166,0.64863,0.9005,0.12895,1,-25.31677,-57.62473,media
demo_1055,demo,D20,local,Las Mercedes,0.45815,0.13758,0.70591,0.77015,0.21982,3,-25.29152,-57.61894,alta
demo_1056,demo,D20,arterial,Centro,0.18132,0.10288,0.93361,0.83201,0.19507,3,-25.29366,-57.63764,alta
demo_1057,demo,D20,arterial,Villa Morra,0.1529,0.01571,1.40755,0.68979,0.9249,3,-25.29096,-57.57108,media
demo_1058,demo,D00,local,Sajonia,0.52685,0.00658,0.36285,0.39858,0.20066,5,-25.29755,-57.64931,baja
demo_1059,demo,D10,colectora,Carmelitas,0.35785,0.00375,2.02254,0.88607,0.04354,5,-25.28342,-57.57397,baja
demo_1060,demo,D10,arterial,Centro,0.31788,0.00249,3.11276,0.89217,0.04398,5,-25.28301,-57.63276,media
demo_1061,demo,D00,local,San Vicente,0.30175,0.00422,0.34451,0.4076,0.19458,5,-25.31258,-57.60707,baja
demo_1062,demo,D10,colectora,Carmelitas,0.14545,0.00551,1.32198,0.87293,0.04268,5,-25.28656,-57.57064,baja
demo_1063,demo,D00,colectora,Barrio Obrero,0.30561,0.01786,0.35075,0.55853,0.31276,3,-25.315,-57.62219,baja
demo_1064,demo,D00,local,Sajonia,0.29931,0.01103,0.79787,0.78996,0.25736,3,-25.30009,-57.64858,baja
demo_1065,demo,D00,local,Carmelitas,0.27017,0.05164,0.32219,0.64262,0.28883,3,-25.28802,-57.57197,media
demo_1066,demo,D20,arterial,Barrio Obrero,0.73663,0.2565,2.08068,0.82445,0.36527,1,-25.31536,-57.62624,alta
demo_1067,demo,D00,arterial,Recoleta,0.47905,0.00447,0.27843,0.70473,0.41413,3,-25.29296,-57.60591,media
demo_1068,demo,D00,local,Recoleta,0.3052,0.00242,0.29926,0.72098,0.41735,3,-25.29376,-57.61087,baja
demo_1069,demo,D00,arterial,San Vicente,0.18624,0.00231,0.39408,0.68342,0.412,3,-25.31398,-57.60513,baja
demo_1070,demo,D00,local,Barrio Obrero,0.25909,0.07707,0.68901,0.8237,0.18517,1,-25.31588,-57.62094,media
demo_1071,demo,D20,arterial,Sajonia,0.64636,0.47639,1.9527,0.7519,0.48585,2,-25.29228,-57.64706,alta
demo_1072,demo,D20,colectora,Villa Morra,0.20055,0.04239,3.05333,0.54434,0.51511,2,-25.29814,-57.57964,media
demo_1073,demo,D20,local,San Vicente,0.32513,0.33773,1.69955,0.77683,0.38012,7,-25.31286,-57.60293,alta
demo_1074,demo,D20,colectora,Las Mercedes,0.31304,0.1593,0.79288,0.77434,0.21104,7,-25.29219,-57.62698,alta
demo_1075,demo,D10,colectora,San Vicente,0.23157,0.01053,3.8137,0.19251,0.5038,7,-25.31471,-57.60442,baja
demo_1076,demo,D20,colectora,Trinidad,0.21155,0.03858,1.00287,0.2588,0.90165,7,-25.25765,-57.59589,baja
demo_1077,demo,D10,arterial,San Vicente,0.19874,0.00688,3.70333,0.18912,0.48929,7,-25.31571,-57.60376,media
demo_1078,demo,D10,local,Sajonia,0.15926,0.00383,3.74736,0.18501,0.4714,7,-25.29138,-57.64495,baja
demo_1079,demo,D10,arterial,Villa Morra,0.14992,0.00891,4.86884,0.23606,0.89494,7,-25.2955,-57.57202,media
demo_1080,demo,D00,local,Trinidad,0.63585,0.03405,0.50462,0.85418,0.15733,3,-25.26119,-57.59383,media
demo_1081,demo,D00,local,Villa Morra,0.2639,0.03521,0.60094,0.87881,0.43915,3,-25.29251,-57.57199,media
demo_1082,demo,D00,arterial,Centro,0.21702,0.02428,0.43834,0.88232,0.42323,3,-25.28497,-57.63394,media
demo_1083,demo,D40,arterial,Recoleta,0.59088,0.03905,0.56561,0.80996,0.42341,3,-25.29132,-57.60573,alta
demo_1084,demo,D40,local,Centro,0.46111,0.0577,0.59988,0.83864,0.40994,3,-25.28561,-57.63962,alta
demo_1085,demo,D40,local,Barrio Obrero,0.24563,0.00299,0.47304,0.81031,0.31205,3,-25.31452,-57.62392,media
demo_1086,demo,D40,arterial,Trinidad,0.24633,0.02236,4.67696,0.65631,0.26355,2,-25.25913,-57.58927,alta
demo_1087,demo,D40,colectora,Barrio Obrero,0.23247,0.00834,2.3425,0.65179,0.35064,2,-25.3181,-57.6242,media
demo_1088,demo,D10,arterial,Trinidad,0.42743,0.01885,5.7503,0.67478,0.52993,6,-25.25564,-57.5967,media
demo_1089,demo,D00,arterial,San Vicente,0.28205,0.03815,0.52526,0.86435,0.28803,6,-25.31914,-57.60521,media
demo_1090,demo,D10,colectora,Trinidad,0.27173,0.00582,4.12374,0.72648,0.41678,6,-25.26081,-57.59472,baja
demo_1091,demo,D10,arterial,Las Mercedes,0.21038,0.00399,4.02264,0.72556,0.43065,6,-25.29434,-57.62315,media
demo_1092,demo,D00,colectora,Villa Morra,0.181,0.07689,0.86007,0.85044,0.23379,6,-25.29531,-57.57848,media
demo_1093,demo,D00,local,Mburucuyá,0.10079,0.11116,1.16981,0.84587,0.18291,6,-25.27631,-57.57989,baja
demo_1094,demo,D00,local,Centro,0.50419,0.00429,0.53045,0.7574,0.56149,2,-25.28473,-57.63756,baja
demo_1095,demo,D00,colectora,Carmelitas,0.21624,0.0124,0.64092,0.84706,0.69581,2,-25.2819,-57.57655,baja
demo_1096,demo,D00,colectora,Las Mercedes,0.3446,0.00912,0.26719,0.9037,0.38302,1,-25.29349,-57.62203,baja
demo_1097,demo,D00,local,Barrio Obrero,0.47335,0.01079,0.82254,0.94273,0.37875,5,-25.31838,-57.62085,baja
demo_1098,demo,D00,local,Trinidad,0.37421,0.01477,0.37951,0.87324,0.20753,5,-25.26315,-57.59898,baja
demo_1099,demo,D00,colectora,San Vicente,0.28473,0.02166,0.30296,0.84481,0.20728,5,-25.31204,-57.60927,media
demo_1100,demo,D00,colectora,Barrio Obrero,0.23412,0.0168,1.33305,0.94385,0.40561,5,-25.31831,-57.62698,baja
demo_1101,demo,D10,arterial,Trinidad,0.20203,0.01225,8.63709,0.67931,0.38838,5,-25.25853,-57.59605,media
demo_1102,demo,D10,colectora,Mburucuyá,0.14605,0.04639,5.96443,0.15535,0.263,1,-25.28248,-57.58054,media
demo_1103,demo,D40,arterial,Sajonia,0.24997,0.00901,1.1809,0.8113,0.86044,1,-25.28848,-57.64709,alta
demo_1104,demo,D20,arterial,San Vicente,0.22309,0.08395,3.02434,0.9167,0.74761,4,-25.31293,-57.60743,alta
demo_1105,demo,D10,arterial,Carmelitas,0.20014,0.03658,7.39319,0.33747,0.72402,4,-25.28523,-57.57124,media
demo_1106,demo,D10,arterial,Barrio Obrero,0.14201,0.06259,4.74196,0.31996,0.72761,4,-25.31402,-57.6264,media
demo_1107,demo,D10,colectora,Recoleta,0.14171,0.03113,8.32862,0.35103,0.71173,4,-25.29542,-57.61856,media
demo_1108,demo,D10,arterial,Centro,0.29927,0.02343,7.02827,0.80416,0.46466,4,-25.28423,-57.63197,media
demo_1109,demo,D10,colectora,Mburucuyá,0.25527,0.01471,6.55036,0.79983,0.5069,4,-25.27786,-57.57739,baja
demo_1110,demo,D00,colectora,Centro,0.17619,0.0113,0.49324,0.74684,0.35233,4,-25.28415,-57.64604,baja
demo_1111,demo,D00,colectora,Barrio Obrero,0.11785,0.01102,0.36394,0.73364,0.3613,4,-25.31817,-57.62565,baja
demo_1112,demo,D00,arterial,Villa Morra,0.42407,0.00629,0.2443,0.77636,0.55561,6,-25.29525,-57.57503,media
demo_1113,demo,D00,arterial,Sajonia,0.21096,0.01986,0.46786,0.77698,0.46726,6,-25.29298,-57.64844,media
demo_1114,demo,D00,colectora,Carmelitas,0.16669,0.01763,0.51336,0.78847,0.43864,6,-25.28262,-57.57015,baja
demo_1115,demo,D20,arterial,Centro,0.11594,0.04224,0.82233,0.77806,0.67342,6,-25.28596,-57.6353,alta
demo_1116,demo,D00,arterial,Barrio Obrero,0.11155,0.00914,0.22471,0.7632,0.55684,6,-25.31299,-57.63207,media
demo_1117,demo,D20,local,Sajonia,0.10506,0.17564,2.43759,0.78031,0.38575,6,-25.29076,-57.65534,alta
demo_1118,demo,D20,colectora,Barrio Obrero,0.29852,0.03822,1.3013,0.77795,0.11151,2,-25.31607,-57.62166,media
demo_1119,demo,D20,arterial,Barrio Obrero,0.18601,0.02028,1.12531,0.81539,0.70003,2,-25.3088,-57.61976,alta
demo_1120,demo,D20,local,Carmelitas,0.74378,0.07684,0.67757,0.78871,0.11473,4,-25.28241,-57.57497,media
demo_1121,demo,D40,colectora,Las Mercedes,0.30446,0.00367,0.9574,0.87617,0.62297,4,-25.29336,-57.62166,media
demo_1122,demo,D10,local,Mburucuyá,0.2425,0.02185,5.02962,0.76745,0.33697,4,-25.27804,-57.57873,media
demo_1123,demo,D00,arterial,Recoleta,0.14362,0.0169,0.45356,0.77715,0.39628,4,-25.29557,-57.60966,media
demo_1124,demo,D20,arterial,Las Mercedes,0.42388,0.03835,1.80153,0.79484,0.47515,3,-25.29765,-57.62509,alta
demo_1125,demo,D40,local,Sajonia,0.30973,0.00297,1.37102,0.8224,0.25942,3,-25.29389,-57.64734,media
demo_1126,demo,D40,local,Mburucuyá,0.10806,0.00451,1.52662,0.82314,0.25378,3,-25.28216,-57.58127,baja
demo_1127,demo,D20,local,Barrio Obrero,0.16092,0.0362,2.21044,0.80399,0.14228,4,-25.31717,-57.62539,media
demo_1128,demo,D40,local,Villa Morra,0.1602,0.00735,1.83501,0.73508,0.30667,4,-25.29379,-57.58011,media
demo_1129,demo,D20,arterial,Trinidad,0.11301,0.0449,3.57524,0.80657,0.26743,4,-25.25727,-57.60024,alta
demo_1130,demo,D20,local,Recoleta,0.10517,0.06857,3.37012,0.7961,0.2408,4,-25.29528,-57.60866,media
demo_1131,demo,D00,arterial,San Vicente,0.1136,0.01404,0.45832,0.91245,0.34245,1,-25.30825,-57.60657,media
demo_1132,demo,D20,colectora,Centro,0.39115,0.17688,2.66888,0.87128,0.34354,6,-25.27944,-57.63443,alta
demo_1133,demo,D20,colectora,Trinidad,0.28531,0.02071,1.82128,0.94669,0.90269,6,-25.25804,-57.59425,media
